# Time-averaged data for fix 9
# TimeStep c_msd[4]
168000 544.729
168100 544.939
168200 545.428
168300 545.716
168400 545.841
168500 545.899
168600 545.875
168700 545.868
168800 545.702
168900 545.84
169000 546.067
169100 546.096
169200 545.955
169300 545.736
169400 545.571
169500 545.559
169600 545.411
169700 545.302
169800 545.288
169900 545.173
170000 544.953
170100 544.872
170200 545.164
170300 545.506
170400 545.531
170500 545.325
170600 545.199
170700 545.292
170800 545.168
170900 544.836
171000 544.578
171100 544.441
171200 544.15
171300 543.913
171400 543.581
171500 543.42
171600 543.762
171700 544.201
171800 544.613
171900 545.065
172000 545.229
172100 545.559
172200 546.265
172300 546.987
172400 547.466
172500 547.677
172600 548.006
172700 548.224
172800 548.479
172900 548.645
173000 549.016
173100 549.452
173200 549.907
173300 550.092
173400 550.312
173500 550.514
173600 550.956
173700 551.304
173800 551.246
173900 551.205
174000 551.334
174100 551.474
174200 551.534
174300 551.716
174400 552.246
174500 552.547
174600 552.68
174700 552.776
174800 552.988
174900 553.335
175000 553.587
175100 553.822
175200 553.875
175300 553.899
175400 553.871
175500 553.573
175600 553.166
175700 552.861
175800 552.912
175900 553.132
176000 553.32
176100 553.52
176200 553.691
176300 553.876
176400 554.154
176500 554.631
176600 555.308
176700 555.805
176800 555.975
176900 556.205
177000 556.409
177100 556.674
177200 557.065
177300 557.442
177400 557.907
177500 558.325
177600 558.88
177700 559.361
177800 559.781
177900 560.063
178000 559.91
178100 559.772
178200 560.111
178300 560.454
178400 560.857
178500 561.302
178600 561.936
178700 562.545
178800 563.11
178900 563.791
179000 564.64
179100 565.437
179200 565.975
179300 566.636
179400 567.383
179500 568.141
179600 568.999
179700 569.667
179800 570.129
179900 570.847
180000 571.686
180100 572.288
180200 572.827
180300 573.305
180400 573.71
180500 574.126
180600 574.31
180700 574.446
180800 574.743
180900 575.095
181000 575.511
181100 576.198
181200 576.668
181300 576.864
181400 577.169
181500 577.777
181600 578.25
181700 578.884
181800 579.239
181900 579.531
182000 579.945
182100 580.365
182200 580.507
182300 580.56
182400 580.459
182500 580.515
182600 580.888
182700 581.157
182800 581.221
182900 581.444
183000 581.836
183100 582.216
183200 582.262
183300 582.171
183400 582.197
183500 582.253
183600 582.266
183700 582.183
183800 582.26
183900 582.425
184000 582.523
184100 582.558
184200 582.599
184300 582.58
184400 582.593
184500 582.776
184600 583.046
184700 583.5
184800 583.902
184900 584.076
185000 584.202
185100 584.503
185200 584.679
185300 584.506
185400 584.6
185500 584.91
185600 584.978
185700 584.944
185800 585.143
185900 585.097
186000 584.946
186100 585.131
186200 585.6
186300 585.677
186400 585.735
186500 586.09
186600 586.748
186700 587.36
186800 587.998
186900 589.004
187000 590.263
187100 591.504
187200 592.487
187300 593.364
187400 594.331
187500 595.163
187600 595.725
187700 596.15
187800 596.29
187900 596.312
188000 596.52
188100 596.595
188200 596.479
188300 596.336
188400 596.372
188500 596.611
188600 597.026
188700 597.586
188800 597.944
188900 598.029
189000 598.36
189100 598.849
189200 599.207
189300 599.539
189400 599.921
189500 600.067
189600 600.047
189700 600.266
189800 600.624
189900 601.111
190000 601.756
190100 602.381
190200 602.881
190300 603.387
190400 603.811
190500 603.868
190600 603.906
190700 604.102
190800 604.536
190900 604.74
191000 604.852
191100 605.209
191200 605.705
191300 605.751
191400 605.731
191500 605.766
191600 605.935
191700 605.941
191800 605.865
191900 606.068
192000 606.38
192100 606.437
192200 606.61
192300 606.76
192400 606.893
192500 606.86
192600 607.06
192700 607.462
192800 607.948
192900 608.44
193000 609.142
193100 609.719
193200 610.263
193300 610.957
193400 611.543
193500 612.11
193600 612.612
193700 613.117
193800 613.812
193900 614.324
194000 614.728
194100 614.789
194200 614.954
194300 615.465
194400 615.799
194500 616.135
194600 616.293
194700 616.295
194800 616.64
194900 617.121
195000 617.494
195100 617.49
195200 617.478
195300 617.735
195400 618.138
195500 618.623
